Price,Address,City,Zipcode,State,Bedrooms,Bathrooms,Area (Sqft),Lot Size,Year Built,Days on Market,Property Type,MLS ID,Listing Agent,Status,Listing URL
"$264,387","9909 Elm St, San Francisco, NY 92035",San Francisco,92035,NY,5 bds,4 ba,2552 sqft,4652 sqft,2006,49,Townhouse,Z439524,Alex Johnson - Compass,For Sale,https://www.zillow.com/homedetails/69933830_zpid/
"$324,554","3035 Main St, Los Angeles, FL 83930",Los Angeles,83930,FL,2 bds,4 ba,3512 sqft,7003 sqft,1965,92,Condo,Z439883,Alex Johnson - Compass,Pending,https://www.zillow.com/homedetails/62613325_zpid/
"$1,066,882","645 Pine Rd, Fresno, CA 98695",Fresno,98695,CA,1 bds,2 ba,2398 sqft,9644 sqft,2013,2,Single Family,Z491194,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/54498313_zpid/
"$1,418,824","2311 Pine Rd, San Diego, TX 96081",San Diego,96081,TX,3 bds,1 ba,3578 sqft,9553 sqft,2011,13,Townhouse,Z663323,John Doe - RE/MAX,For Sale,https://www.zillow.com/homedetails/35793946_zpid/
"$124,837","2615 Elm St, Sacramento, CA 92484",Sacramento,92484,CA,3 bds,1 ba,2183 sqft,5809 sqft,2020,65,Condo,Z202579,Alex Johnson - Compass,For Sale,https://www.zillow.com/homedetails/83270305_zpid/
"$302,039","8885 Elm St, Sacramento, CA 93008",Sacramento,93008,CA,2 bds,2 ba,1392 sqft,8342 sqft,1958,59,Apartment,Z238350,Alex Johnson - Compass,Pending,https://www.zillow.com/homedetails/44400774_zpid/
"$493,579","2174 Elm St, Sacramento, TX 61576",Sacramento,61576,TX,3 bds,1 ba,1187 sqft,8603 sqft,1953,76,Single Family,Z981742,Emily Davis - Century 21,Pending,https://www.zillow.com/homedetails/90301624_zpid/
"$382,647","3080 Oak Ave, San Francisco, TX 75902",San Francisco,75902,TX,3 bds,4 ba,1848 sqft,4632 sqft,2012,3,Apartment,Z873758,John Doe - RE/MAX,Pending,https://www.zillow.com/homedetails/12084745_zpid/
"$745,415","3789 Maple Dr, Fresno, FL 38628",Fresno,38628,FL,2 bds,1 ba,1195 sqft,4722 sqft,1955,48,Condo,Z419403,Alex Johnson - Compass,For Sale,https://www.zillow.com/homedetails/78648987_zpid/
"$128,786","9494 Pine Rd, San Francisco, FL 60225",San Francisco,60225,FL,3 bds,3 ba,3828 sqft,4647 sqft,2019,65,Townhouse,Z724498,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/53829159_zpid/
"$1,186,905","7169 Oak Ave, San Francisco, TX 56905",San Francisco,56905,TX,4 bds,3 ba,2329 sqft,2596 sqft,2006,53,Townhouse,Z603872,Mike Lee - Coldwell Banker,For Sale,https://www.zillow.com/homedetails/27899308_zpid/
"$1,025,387","6808 Elm St, San Francisco, CA 33634",San Francisco,33634,CA,3 bds,3 ba,1254 sqft,1160 sqft,1964,72,Townhouse,Z997109,Emily Davis - Century 21,Sold,https://www.zillow.com/homedetails/96947405_zpid/
"$1,209,671","7479 Oak Ave, Sacramento, FL 85240",Sacramento,85240,FL,4 bds,3 ba,3074 sqft,1832 sqft,2015,84,Multi-Family,Z415835,John Doe - RE/MAX,Pending,https://www.zillow.com/homedetails/38163259_zpid/
"$489,480","3464 Main St, Fresno, CA 27696",Fresno,27696,CA,4 bds,2 ba,3792 sqft,7066 sqft,2018,89,Single Family,Z172476,John Doe - RE/MAX,Pending,https://www.zillow.com/homedetails/59161259_zpid/
"$924,197","6458 Main St, Fresno, TX 57095",Fresno,57095,TX,6 bds,1 ba,2695 sqft,9472 sqft,1956,69,Single Family,Z142178,John Doe - RE/MAX,Pending,https://www.zillow.com/homedetails/33425693_zpid/
"$728,894","1884 Pine Rd, Los Angeles, NY 12662",Los Angeles,12662,NY,5 bds,1 ba,1275 sqft,9678 sqft,1993,81,Multi-Family,Z896313,John Doe - RE/MAX,Pending,https://www.zillow.com/homedetails/62555410_zpid/
"$527,252","9627 Maple Dr, Los Angeles, NY 95297",Los Angeles,95297,NY,3 bds,1 ba,932 sqft,9842 sqft,1966,47,Single Family,Z635957,John Doe - RE/MAX,Pending,https://www.zillow.com/homedetails/34045642_zpid/
"$760,732","8970 Elm St, Sacramento, NY 24915",Sacramento,24915,NY,1 bds,4 ba,1703 sqft,9188 sqft,1986,10,Single Family,Z398392,John Doe - RE/MAX,Sold,https://www.zillow.com/homedetails/30614614_zpid/
"$912,491","9522 Main St, Fresno, NY 76828",Fresno,76828,NY,3 bds,3 ba,2353 sqft,5835 sqft,1967,54,Apartment,Z662685,Mike Lee - Coldwell Banker,Sold,https://www.zillow.com/homedetails/57005027_zpid/
"$1,143,189","2541 Elm St, Fresno, NY 35115",Fresno,35115,NY,6 bds,3 ba,1883 sqft,4819 sqft,1998,44,Single Family,Z479907,Emily Davis - Century 21,Sold,https://www.zillow.com/homedetails/94171229_zpid/
"$1,386,972","5659 Pine Rd, Sacramento, NY 37203",Sacramento,37203,NY,4 bds,3 ba,2042 sqft,1284 sqft,2010,45,Multi-Family,Z723957,Emily Davis - Century 21,Pending,https://www.zillow.com/homedetails/32807089_zpid/
"$631,500","8450 Pine Rd, Los Angeles, IL 53697",Los Angeles,53697,IL,2 bds,3 ba,3672 sqft,7279 sqft,1951,86,Apartment,Z628012,Alex Johnson - Compass,Pending,https://www.zillow.com/homedetails/46198867_zpid/
"$1,482,609","4968 Elm St, Los Angeles, FL 27588",Los Angeles,27588,FL,6 bds,2 ba,1993 sqft,7426 sqft,1952,83,Condo,Z812711,Emily Davis - Century 21,Sold,https://www.zillow.com/homedetails/11347846_zpid/
"$949,364","5456 Pine Rd, Sacramento, IL 65857",Sacramento,65857,IL,1 bds,4 ba,2731 sqft,2153 sqft,2017,104,Single Family,Z587568,Emily Davis - Century 21,For Sale,https://www.zillow.com/homedetails/44681888_zpid/
"$1,396,812","8756 Main St, Sacramento, TX 41371",Sacramento,41371,TX,2 bds,3 ba,2146 sqft,9709 sqft,2013,36,Single Family,Z257316,Alex Johnson - Compass,Pending,https://www.zillow.com/homedetails/70777010_zpid/
"$727,860","6383 Maple Dr, Sacramento, IL 84496",Sacramento,84496,IL,1 bds,3 ba,2724 sqft,4041 sqft,1968,49,Multi-Family,Z360135,Mike Lee - Coldwell Banker,Sold,https://www.zillow.com/homedetails/22783760_zpid/
"$1,186,246","8852 Main St, Los Angeles, CA 87781",Los Angeles,87781,CA,6 bds,1 ba,2508 sqft,9105 sqft,1978,41,Condo,Z270159,Mike Lee - Coldwell Banker,Pending,https://www.zillow.com/homedetails/57128872_zpid/
"$1,053,954","5929 Oak Ave, Los Angeles, NY 99258",Los Angeles,99258,NY,6 bds,2 ba,1612 sqft,2858 sqft,2003,100,Multi-Family,Z740782,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/77923464_zpid/
"$216,445","8995 Oak Ave, Fresno, FL 64412",Fresno,64412,FL,3 bds,2 ba,2645 sqft,8445 sqft,2013,114,Condo,Z956815,Mike Lee - Coldwell Banker,For Sale,https://www.zillow.com/homedetails/30429884_zpid/
"$125,978","7600 Main St, Sacramento, CA 16961",Sacramento,16961,CA,2 bds,3 ba,3898 sqft,2020 sqft,2014,31,Apartment,Z587882,Alex Johnson - Compass,Pending,https://www.zillow.com/homedetails/21271937_zpid/
"$916,065","656 Pine Rd, Sacramento, IL 76660",Sacramento,76660,IL,2 bds,1 ba,997 sqft,6985 sqft,1988,24,Multi-Family,Z188750,John Doe - RE/MAX,For Sale,https://www.zillow.com/homedetails/26082357_zpid/
"$156,731","8283 Maple Dr, Los Angeles, NY 44822",Los Angeles,44822,NY,2 bds,2 ba,1872 sqft,9203 sqft,1980,32,Apartment,Z802044,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/36765672_zpid/
"$765,124","6473 Pine Rd, Fresno, TX 45404",Fresno,45404,TX,6 bds,4 ba,2286 sqft,2669 sqft,1962,67,Condo,Z195769,John Doe - RE/MAX,For Sale,https://www.zillow.com/homedetails/25615043_zpid/
"$522,443","4800 Elm St, Los Angeles, FL 86034",Los Angeles,86034,FL,4 bds,2 ba,752 sqft,9155 sqft,2007,39,Multi-Family,Z973273,Mike Lee - Coldwell Banker,Sold,https://www.zillow.com/homedetails/71203416_zpid/
"$773,068","4210 Pine Rd, San Francisco, CA 15276",San Francisco,15276,CA,4 bds,3 ba,913 sqft,8805 sqft,1965,117,Single Family,Z924590,Alex Johnson - Compass,For Sale,https://www.zillow.com/homedetails/66150605_zpid/
"$662,328","2183 Pine Rd, Fresno, NY 83220",Fresno,83220,NY,4 bds,1 ba,3299 sqft,7676 sqft,1997,20,Single Family,Z210533,Emily Davis - Century 21,Pending,https://www.zillow.com/homedetails/44456039_zpid/
"$1,255,210","4960 Oak Ave, San Diego, CA 63640",San Diego,63640,CA,2 bds,3 ba,850 sqft,8047 sqft,1956,99,Condo,Z336485,John Doe - RE/MAX,Pending,https://www.zillow.com/homedetails/34167955_zpid/
"$176,979","8564 Main St, San Francisco, TX 64916",San Francisco,64916,TX,3 bds,4 ba,1825 sqft,5394 sqft,2012,32,Apartment,Z154838,Emily Davis - Century 21,Sold,https://www.zillow.com/homedetails/79495197_zpid/
"$570,510","7196 Elm St, San Diego, IL 78460",San Diego,78460,IL,5 bds,2 ba,843 sqft,3451 sqft,2010,96,Townhouse,Z131161,Jane Smith - Keller Williams,For Sale,https://www.zillow.com/homedetails/71257253_zpid/
"$638,912","7328 Main St, Los Angeles, FL 42734",Los Angeles,42734,FL,1 bds,1 ba,1930 sqft,2188 sqft,1993,74,Condo,Z252192,Alex Johnson - Compass,Pending,https://www.zillow.com/homedetails/88811365_zpid/
"$677,587","897 Maple Dr, Fresno, TX 76238",Fresno,76238,TX,6 bds,1 ba,2291 sqft,6478 sqft,1996,22,Single Family,Z472891,Emily Davis - Century 21,Pending,https://www.zillow.com/homedetails/18431845_zpid/
"$355,436","6496 Oak Ave, Los Angeles, CA 63071",Los Angeles,63071,CA,4 bds,3 ba,2816 sqft,8981 sqft,2008,79,Townhouse,Z442719,John Doe - RE/MAX,Pending,https://www.zillow.com/homedetails/21435734_zpid/
"$745,981","2207 Elm St, San Francisco, FL 21233",San Francisco,21233,FL,4 bds,2 ba,735 sqft,4447 sqft,1992,69,Apartment,Z588586,Emily Davis - Century 21,Pending,https://www.zillow.com/homedetails/44830184_zpid/
"$1,309,732","8418 Oak Ave, San Francisco, FL 13360",San Francisco,13360,FL,6 bds,1 ba,3541 sqft,3253 sqft,1959,11,Multi-Family,Z130873,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/78825692_zpid/
"$316,268","2456 Maple Dr, San Francisco, NY 37047",San Francisco,37047,NY,1 bds,2 ba,3228 sqft,8158 sqft,1987,4,Apartment,Z882034,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/10037468_zpid/
"$1,044,769","7938 Oak Ave, Sacramento, CA 30852",Sacramento,30852,CA,4 bds,4 ba,3046 sqft,2281 sqft,2018,38,Single Family,Z106074,Emily Davis - Century 21,Sold,https://www.zillow.com/homedetails/31975784_zpid/
"$846,683","2331 Maple Dr, Fresno, FL 76872",Fresno,76872,FL,4 bds,2 ba,3893 sqft,5673 sqft,1977,100,Apartment,Z117415,Emily Davis - Century 21,Pending,https://www.zillow.com/homedetails/37526813_zpid/
"$1,107,286","2764 Maple Dr, San Francisco, IL 98660",San Francisco,98660,IL,4 bds,1 ba,921 sqft,4769 sqft,2014,92,Multi-Family,Z188052,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/29954514_zpid/
"$1,002,939","5925 Elm St, Fresno, CA 64140",Fresno,64140,CA,3 bds,3 ba,3991 sqft,9816 sqft,1987,102,Multi-Family,Z992296,Emily Davis - Century 21,Sold,https://www.zillow.com/homedetails/76657377_zpid/
"$1,465,412","3025 Pine Rd, Fresno, NY 44872",Fresno,44872,NY,3 bds,3 ba,1803 sqft,3453 sqft,1965,70,Apartment,Z337007,Mike Lee - Coldwell Banker,For Sale,https://www.zillow.com/homedetails/87519914_zpid/
"$1,193,022","5411 Main St, Sacramento, TX 66680",Sacramento,66680,TX,1 bds,4 ba,1482 sqft,2746 sqft,1950,12,Single Family,Z551203,John Doe - RE/MAX,Sold,https://www.zillow.com/homedetails/94893983_zpid/
"$173,956","4911 Oak Ave, Sacramento, CA 56610",Sacramento,56610,CA,4 bds,2 ba,2086 sqft,5795 sqft,1990,98,Condo,Z809273,Alex Johnson - Compass,Pending,https://www.zillow.com/homedetails/57046967_zpid/
"$1,263,035","6210 Pine Rd, Fresno, FL 94589",Fresno,94589,FL,3 bds,2 ba,3158 sqft,2927 sqft,1970,116,Single Family,Z240619,Mike Lee - Coldwell Banker,For Sale,https://www.zillow.com/homedetails/31440843_zpid/
"$391,792","4048 Pine Rd, Los Angeles, TX 28238",Los Angeles,28238,TX,1 bds,1 ba,1817 sqft,9868 sqft,2001,104,Single Family,Z481212,Mike Lee - Coldwell Banker,Sold,https://www.zillow.com/homedetails/89167902_zpid/
"$249,625","278 Pine Rd, Los Angeles, TX 47247",Los Angeles,47247,TX,5 bds,1 ba,1415 sqft,5897 sqft,2000,89,Multi-Family,Z759646,Emily Davis - Century 21,Sold,https://www.zillow.com/homedetails/38486570_zpid/
"$1,120,001","8804 Pine Rd, San Francisco, FL 82843",San Francisco,82843,FL,3 bds,2 ba,2727 sqft,4914 sqft,1997,49,Condo,Z929200,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/44846965_zpid/
"$996,851","1338 Main St, Los Angeles, NY 64566",Los Angeles,64566,NY,3 bds,1 ba,2866 sqft,1004 sqft,2017,1,Single Family,Z492965,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/82566158_zpid/
"$1,039,764","4964 Maple Dr, Los Angeles, IL 41219",Los Angeles,41219,IL,1 bds,2 ba,3894 sqft,8616 sqft,2000,97,Single Family,Z827565,Jane Smith - Keller Williams,For Sale,https://www.zillow.com/homedetails/81401300_zpid/
"$722,724","3094 Main St, Sacramento, TX 49352",Sacramento,49352,TX,1 bds,2 ba,1567 sqft,9813 sqft,1975,44,Apartment,Z682889,Mike Lee - Coldwell Banker,For Sale,https://www.zillow.com/homedetails/46083854_zpid/
"$387,750","2237 Main St, Los Angeles, CA 47133",Los Angeles,47133,CA,4 bds,4 ba,2628 sqft,1738 sqft,1958,87,Multi-Family,Z266092,Alex Johnson - Compass,For Sale,https://www.zillow.com/homedetails/65891567_zpid/
"$369,280","1418 Oak Ave, San Francisco, CA 79829",San Francisco,79829,CA,2 bds,2 ba,3815 sqft,6795 sqft,1966,9,Townhouse,Z557064,Emily Davis - Century 21,Sold,https://www.zillow.com/homedetails/53702510_zpid/
"$783,550","1430 Pine Rd, Fresno, CA 97823",Fresno,97823,CA,4 bds,3 ba,1555 sqft,8426 sqft,2023,57,Condo,Z145937,Emily Davis - Century 21,Sold,https://www.zillow.com/homedetails/72444072_zpid/
"$1,431,844","9153 Pine Rd, Los Angeles, FL 55537",Los Angeles,55537,FL,1 bds,4 ba,3280 sqft,8832 sqft,2012,62,Apartment,Z861394,Jane Smith - Keller Williams,For Sale,https://www.zillow.com/homedetails/24581802_zpid/
"$961,677","3188 Maple Dr, Sacramento, NY 38529",Sacramento,38529,NY,5 bds,3 ba,1988 sqft,6701 sqft,1987,79,Townhouse,Z956733,Jane Smith - Keller Williams,For Sale,https://www.zillow.com/homedetails/67757903_zpid/
"$1,159,314","1561 Oak Ave, San Francisco, FL 31671",San Francisco,31671,FL,2 bds,1 ba,3872 sqft,1960 sqft,2005,97,Multi-Family,Z528505,Jane Smith - Keller Williams,Pending,https://www.zillow.com/homedetails/81663321_zpid/
"$1,130,200","2377 Main St, San Francisco, CA 35368",San Francisco,35368,CA,4 bds,1 ba,2546 sqft,2645 sqft,1975,46,Multi-Family,Z881104,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/41197373_zpid/
"$183,053","2749 Elm St, Los Angeles, CA 37017",Los Angeles,37017,CA,5 bds,2 ba,3663 sqft,6570 sqft,2015,38,Townhouse,Z870123,Mike Lee - Coldwell Banker,Sold,https://www.zillow.com/homedetails/83314711_zpid/
"$910,544","8688 Main St, Los Angeles, FL 47278",Los Angeles,47278,FL,1 bds,4 ba,3522 sqft,4583 sqft,2011,45,Apartment,Z391109,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/59316893_zpid/
"$421,366","4733 Pine Rd, San Diego, TX 34088",San Diego,34088,TX,3 bds,4 ba,698 sqft,8122 sqft,1992,99,Townhouse,Z694956,Mike Lee - Coldwell Banker,For Sale,https://www.zillow.com/homedetails/87399080_zpid/
"$159,757","7585 Maple Dr, San Diego, TX 24971",San Diego,24971,TX,6 bds,1 ba,2078 sqft,7945 sqft,2001,1,Apartment,Z128019,John Doe - RE/MAX,For Sale,https://www.zillow.com/homedetails/28441671_zpid/
"$216,289","3181 Elm St, Sacramento, TX 51838",Sacramento,51838,TX,5 bds,2 ba,3650 sqft,2092 sqft,1970,11,Condo,Z848465,Mike Lee - Coldwell Banker,For Sale,https://www.zillow.com/homedetails/41400196_zpid/
"$322,412","5480 Maple Dr, Sacramento, IL 17843",Sacramento,17843,IL,5 bds,4 ba,3753 sqft,8524 sqft,2004,3,Townhouse,Z140691,Alex Johnson - Compass,Pending,https://www.zillow.com/homedetails/27507786_zpid/
"$210,952","2832 Elm St, Los Angeles, FL 32705",Los Angeles,32705,FL,5 bds,1 ba,959 sqft,9348 sqft,1969,62,Multi-Family,Z989955,John Doe - RE/MAX,Sold,https://www.zillow.com/homedetails/64741950_zpid/
"$1,247,795","6025 Main St, Los Angeles, CA 84254",Los Angeles,84254,CA,1 bds,4 ba,2538 sqft,6282 sqft,1968,28,Condo,Z357348,Emily Davis - Century 21,Sold,https://www.zillow.com/homedetails/59501310_zpid/
"$513,312","2771 Pine Rd, Fresno, NY 48796",Fresno,48796,NY,1 bds,3 ba,1689 sqft,8669 sqft,1974,65,Townhouse,Z224895,Emily Davis - Century 21,Pending,https://www.zillow.com/homedetails/45571146_zpid/
"$1,082,966","7617 Elm St, Sacramento, NY 35774",Sacramento,35774,NY,1 bds,2 ba,2435 sqft,4973 sqft,1967,18,Condo,Z488428,Mike Lee - Coldwell Banker,Pending,https://www.zillow.com/homedetails/36521839_zpid/
"$1,164,095","9902 Pine Rd, San Diego, FL 96515",San Diego,96515,FL,6 bds,3 ba,1430 sqft,9425 sqft,1993,112,Apartment,Z157148,Mike Lee - Coldwell Banker,Sold,https://www.zillow.com/homedetails/41334439_zpid/
"$169,640","1815 Maple Dr, San Diego, IL 61427",San Diego,61427,IL,2 bds,2 ba,3305 sqft,8199 sqft,1972,119,Condo,Z159054,Alex Johnson - Compass,For Sale,https://www.zillow.com/homedetails/79066540_zpid/
"$617,862","6574 Oak Ave, Los Angeles, CA 42468",Los Angeles,42468,CA,1 bds,3 ba,3136 sqft,7264 sqft,1987,98,Townhouse,Z268901,Emily Davis - Century 21,Sold,https://www.zillow.com/homedetails/79146521_zpid/
"$1,066,163","9840 Oak Ave, Los Angeles, CA 33549",Los Angeles,33549,CA,5 bds,2 ba,1243 sqft,2670 sqft,2005,110,Multi-Family,Z707602,Jane Smith - Keller Williams,Pending,https://www.zillow.com/homedetails/27503739_zpid/
"$509,660","7325 Main St, Fresno, FL 65915",Fresno,65915,FL,5 bds,2 ba,1663 sqft,1517 sqft,2009,94,Condo,Z551138,John Doe - RE/MAX,For Sale,https://www.zillow.com/homedetails/17925242_zpid/
"$865,568","9801 Oak Ave, Fresno, FL 14407",Fresno,14407,FL,1 bds,4 ba,3471 sqft,7008 sqft,1990,3,Townhouse,Z716935,Mike Lee - Coldwell Banker,For Sale,https://www.zillow.com/homedetails/33148365_zpid/
"$292,070","6580 Main St, Los Angeles, CA 41858",Los Angeles,41858,CA,6 bds,2 ba,2155 sqft,9159 sqft,2008,62,Multi-Family,Z858188,Jane Smith - Keller Williams,For Sale,https://www.zillow.com/homedetails/52116233_zpid/
"$1,001,321","4687 Oak Ave, Los Angeles, FL 57304",Los Angeles,57304,FL,6 bds,4 ba,1874 sqft,1458 sqft,1993,88,Single Family,Z275800,John Doe - RE/MAX,Sold,https://www.zillow.com/homedetails/25870666_zpid/
"$602,545","7463 Main St, Fresno, IL 56633",Fresno,56633,IL,6 bds,1 ba,1005 sqft,6375 sqft,1992,70,Condo,Z937665,Jane Smith - Keller Williams,For Sale,https://www.zillow.com/homedetails/19175199_zpid/
"$476,404","2683 Elm St, San Diego, IL 63703",San Diego,63703,IL,2 bds,3 ba,1444 sqft,9707 sqft,2009,83,Multi-Family,Z965869,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/25603364_zpid/
"$1,260,866","5939 Main St, Los Angeles, CA 84873",Los Angeles,84873,CA,4 bds,2 ba,736 sqft,1647 sqft,1979,6,Condo,Z310827,Jane Smith - Keller Williams,For Sale,https://www.zillow.com/homedetails/68977768_zpid/
"$646,379","4664 Oak Ave, Fresno, CA 15079",Fresno,15079,CA,4 bds,4 ba,2049 sqft,1722 sqft,1988,118,Condo,Z635788,John Doe - RE/MAX,Pending,https://www.zillow.com/homedetails/50758167_zpid/
"$581,471","7554 Elm St, Los Angeles, TX 30522",Los Angeles,30522,TX,6 bds,3 ba,1508 sqft,1660 sqft,1963,30,Multi-Family,Z786713,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/42016883_zpid/
"$413,748","1356 Oak Ave, Los Angeles, NY 54046",Los Angeles,54046,NY,4 bds,4 ba,1770 sqft,7185 sqft,1983,75,Multi-Family,Z934061,John Doe - RE/MAX,Sold,https://www.zillow.com/homedetails/82180713_zpid/
"$341,523","2474 Pine Rd, Los Angeles, NY 57914",Los Angeles,57914,NY,6 bds,4 ba,3968 sqft,6777 sqft,2019,50,Multi-Family,Z694538,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/26165661_zpid/
"$395,473","6306 Main St, Fresno, IL 43818",Fresno,43818,IL,5 bds,1 ba,2054 sqft,6068 sqft,1990,45,Single Family,Z773565,John Doe - RE/MAX,Sold,https://www.zillow.com/homedetails/42694479_zpid/
"$808,953","3474 Elm St, Sacramento, IL 54592",Sacramento,54592,IL,5 bds,3 ba,2672 sqft,2777 sqft,1982,104,Apartment,Z772520,Alex Johnson - Compass,For Sale,https://www.zillow.com/homedetails/54044599_zpid/
"$780,267","3097 Main St, Los Angeles, TX 21619",Los Angeles,21619,TX,6 bds,3 ba,2441 sqft,3137 sqft,1990,120,Apartment,Z753574,Alex Johnson - Compass,For Sale,https://www.zillow.com/homedetails/24071553_zpid/
"$1,083,676","4762 Maple Dr, San Francisco, CA 30494",San Francisco,30494,CA,4 bds,4 ba,1413 sqft,4633 sqft,1982,35,Condo,Z499358,Mike Lee - Coldwell Banker,For Sale,https://www.zillow.com/homedetails/71920716_zpid/
"$982,214","2006 Maple Dr, San Francisco, NY 45954",San Francisco,45954,NY,5 bds,2 ba,2597 sqft,7103 sqft,1960,13,Townhouse,Z945287,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/14433187_zpid/
"$1,226,738","6017 Maple Dr, Los Angeles, FL 82694",Los Angeles,82694,FL,5 bds,3 ba,2974 sqft,8712 sqft,1996,120,Condo,Z672046,Emily Davis - Century 21,For Sale,https://www.zillow.com/homedetails/53452910_zpid/
"$1,048,224","8027 Elm St, Los Angeles, TX 47247",Los Angeles,47247,TX,2 bds,1 ba,2399 sqft,2256 sqft,1985,70,Townhouse,Z736872,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/81016193_zpid/
"$1,357,543","6192 Pine Rd, Sacramento, TX 21178",Sacramento,21178,TX,5 bds,2 ba,1965 sqft,3349 sqft,2010,76,Apartment,Z887585,Jane Smith - Keller Williams,Pending,https://www.zillow.com/homedetails/46725725_zpid/
"$501,380","2033 Oak Ave, San Francisco, TX 94550",San Francisco,94550,TX,1 bds,4 ba,1630 sqft,5717 sqft,2023,89,Single Family,Z668762,Mike Lee - Coldwell Banker,Sold,https://www.zillow.com/homedetails/12838113_zpid/
"$154,069","7648 Maple Dr, San Diego, NY 22902",San Diego,22902,NY,4 bds,1 ba,2261 sqft,1673 sqft,2022,19,Apartment,Z455310,Jane Smith - Keller Williams,Pending,https://www.zillow.com/homedetails/75615410_zpid/
"$591,776","1099 Main St, San Diego, TX 57259",San Diego,57259,TX,6 bds,2 ba,1289 sqft,3845 sqft,1976,19,Townhouse,Z115875,Emily Davis - Century 21,Pending,https://www.zillow.com/homedetails/24717092_zpid/
"$971,991","3470 Elm St, Fresno, TX 48748",Fresno,48748,TX,4 bds,3 ba,2502 sqft,1715 sqft,1998,10,Single Family,Z578997,John Doe - RE/MAX,Sold,https://www.zillow.com/homedetails/58716918_zpid/
"$632,379","2771 Maple Dr, Los Angeles, FL 38144",Los Angeles,38144,FL,1 bds,1 ba,1222 sqft,9288 sqft,2004,39,Single Family,Z265179,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/63140693_zpid/
"$1,277,609","6443 Pine Rd, San Diego, IL 14783",San Diego,14783,IL,4 bds,4 ba,3952 sqft,9538 sqft,1994,84,Townhouse,Z375185,Jane Smith - Keller Williams,For Sale,https://www.zillow.com/homedetails/37257914_zpid/
"$580,491","9902 Maple Dr, Fresno, NY 55175",Fresno,55175,NY,6 bds,1 ba,707 sqft,2993 sqft,2000,102,Single Family,Z702620,Mike Lee - Coldwell Banker,Sold,https://www.zillow.com/homedetails/33130762_zpid/
"$692,880","3817 Elm St, San Francisco, IL 75630",San Francisco,75630,IL,5 bds,1 ba,3246 sqft,9897 sqft,1958,65,Single Family,Z932034,Emily Davis - Century 21,Pending,https://www.zillow.com/homedetails/89789652_zpid/
"$251,432","7406 Maple Dr, San Diego, CA 42031",San Diego,42031,CA,6 bds,1 ba,2136 sqft,9116 sqft,2014,66,Apartment,Z408228,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/58512463_zpid/
"$752,795","1108 Pine Rd, Fresno, NY 71418",Fresno,71418,NY,1 bds,1 ba,2425 sqft,4746 sqft,2010,41,Single Family,Z173965,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/28706958_zpid/
"$319,210","8103 Oak Ave, San Diego, NY 10015",San Diego,10015,NY,4 bds,3 ba,656 sqft,4490 sqft,1993,86,Multi-Family,Z620558,Alex Johnson - Compass,For Sale,https://www.zillow.com/homedetails/61863293_zpid/
"$693,672","4057 Pine Rd, San Diego, FL 39622",San Diego,39622,FL,4 bds,2 ba,2033 sqft,4505 sqft,1963,49,Single Family,Z710233,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/19941119_zpid/
"$549,690","2132 Oak Ave, Los Angeles, TX 10068",Los Angeles,10068,TX,1 bds,4 ba,3947 sqft,9510 sqft,1991,13,Multi-Family,Z225293,Mike Lee - Coldwell Banker,Pending,https://www.zillow.com/homedetails/13350055_zpid/
"$172,363","3475 Pine Rd, Fresno, CA 91382",Fresno,91382,CA,2 bds,1 ba,1842 sqft,9218 sqft,2019,57,Condo,Z237001,Jane Smith - Keller Williams,For Sale,https://www.zillow.com/homedetails/98774408_zpid/
"$1,275,120","6471 Main St, San Francisco, CA 16675",San Francisco,16675,CA,6 bds,2 ba,1564 sqft,4303 sqft,1976,85,Condo,Z153695,John Doe - RE/MAX,For Sale,https://www.zillow.com/homedetails/36294653_zpid/
"$802,518","6653 Elm St, Sacramento, CA 73131",Sacramento,73131,CA,3 bds,1 ba,2761 sqft,3226 sqft,1994,98,Single Family,Z402248,Mike Lee - Coldwell Banker,Sold,https://www.zillow.com/homedetails/11409145_zpid/
